facility_id,zipcode,program_type,facility_name,total_capacity,under5_capacity,preschool_capacity,school_age_capacity,children_capacity,latitude,longitude,m1_max_expand,m1_unit_cost,m2_max_expand,m2_tier1_cap,m2_tier2_cap,m2_tier3_cap,m2_ucost_t1,m2_ucost_t2,m2_ucost_t3
754087,11104,GFDC,"Puentes, Lina",16,12,0,4,12,40.743748,-73.915913,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
800614,10451,SACC,Latino Pastoral Action Center,58,0,0,58,0,40.816293,-73.930148,69.6,544.8275862068965,11.600000000000001,5.800000000000001,8.7,11.600000000000001,544.8275862068965,744.8275862068965,1344.8275862068965
72791,11212,GFDC,"Nealy, Madeline",16,12,0,4,12,40.660176,-73.926629,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
856477,10033,SACC,Children's Arts and Science Workshop Inc.,145,0,0,145,0,40.850674,-73.934108,174.0,337.9310344827586,29.0,14.5,21.75,29.0,337.9310344827586,537.9310344827586,1137.9310344827586
419150,10456,GFDC,"Acosta, Donna",16,12,0,4,12,40.829082,-73.919963,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
876940,10473,GFDC,Little Apron Day Care LLC,16,12,0,4,12,40.818465,-73.864352,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
114063,10453,SACC,A.C.D.P CHOICES COMM. BEACON JHS 117,100,0,0,100,0,40.848597,-73.908567,120.0,400.0,20.0,10.0,15.0,20.0,400.0,600.0,1200.0
688321,11231,GFDC,"87 Daddy's Day Care, Inc.",16,12,0,4,12,40.683256,-73.99162,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
367975,10301,GFDC,"Alexander-Charles, Benedicta",16,12,0,4,12,40.635043,-74.096235,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
367950,10032,GFDC,"Cruz, Deyanira",10,10,0,0,10,40.843648,-73.939803,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
810144,10452,GFDC,"Sanchez, Ysidra",16,12,0,4,12,40.839444,-73.92161,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
613591,10465,GFDC,RAINBOW PALACE,16,12,0,4,12,40.843414,-73.822503,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
881255,10033,GFDC,"De La Rosa, Juleisy",16,12,0,4,12,40.853857,-73.935669,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
72597,11368,GFDC,"Otoo, Patience",16,12,0,4,12,40.735944,-73.859353,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
454707,10452,FDC,"Brito Pena, Yahaira",8,6,0,2,6,40.846083,-73.915286,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
710053,10452,GFDC,"Peralta, Jose",16,12,0,4,12,40.84077,-73.914144,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
503684,10456,GFDC,Cundyland Group Family Daycare Inc.,16,12,0,4,12,40.832075,-73.898619,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
654596,10451,SACC,"Concourse Village, INC",35,0,0,35,0,40.823667,-73.920469,42.0,771.4285714285714,7.0,3.5,5.25,7.0,771.4285714285714,971.4285714285714,1571.4285714285713
718258,11692,GFDC,"Moses, Olive",16,12,0,4,12,40.591894,-73.796233,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
776937,10456,FDC,"Hyman, Shakia",8,6,0,2,6,40.829745,-73.906254,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
846020,11208,GFDC,Blessing Arcoiris Corporation,16,12,0,4,12,40.679578,-73.871702,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
209561,11203,GFDC,"Glover, Margret",14,12,0,2,12,40.65162,-73.935735,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
73869,11432,SACC,Brite Adventure Center @ Bright Beginnings After School,40,0,0,40,0,40.710148,-73.801097,48.0,700.0,8.0,4.0,6.0,8.0,700.0,900.0,1500.0
72224,11208,GFDC,New Age Family Day Care Inc.,10,10,0,0,10,40.68472,-73.883288,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
855448,11232,GFDC,"Vizcaino, Berkys",10,10,0,0,10,40.652438,-74.006037,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
840664,10474,GFDC,"Suarez Santana, Valdivia",14,12,0,2,12,40.816596,-73.885945,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
729307,10467,FDC,"Devers, Lucila",8,6,0,2,6,40.868686,-73.866109,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
744810,11234,GFDC,NOAH'S ARK DAY CARE,16,12,0,4,12,40.618078,-73.928929,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
600748,11385,GFDC,"Villegas, Minerva",16,12,0,4,12,40.7036,-73.8961,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
859493,10457,GFDC,LENI LITTLE STEPS DAYCARE LLC,16,12,0,4,12,40.856033,-73.900394,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
255552,10310,GFDC,"Nevels, Vincent",16,12,0,4,12,40.634145,-74.112311,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
848194,10457,GFDC,"Castellanos, Juana",16,12,0,4,12,40.844101,-73.910171,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
765955,11215,GFDC,Daisy Konstant Inc.,16,12,0,4,12,40.666488,-73.992624,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
519808,10459,GFDC,"Ruiz, Lilliam",12,12,0,0,12,40.826443,-73.893145,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
879839,10452,GFDC,"Mota, Carmen",12,12,0,0,12,40.842609,-73.914971,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
858059,10468,GFDC,SWEET B DAY CARE LLC,16,12,0,4,12,40.867785,-73.895565,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
563754,10466,GFDC,The Good Samaritan Family Daycare Corp.,14,12,0,2,12,40.888034,-73.850401,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
617453,11411,SACC,NYJ Tennis Leaque @ M.S. 147Q,157,0,0,157,0,40.697431,-73.74061,188.4,327.38853503184714,31.400000000000002,15.700000000000001,23.55,31.400000000000002,327.38853503184714,527.3885350318471,1127.3885350318471
562346,10039,GFDC,"Pinckney, Marvina",16,12,0,4,12,40.827912,-73.939318,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
794252,10461,GFDC,Tiny Steps LLC,16,12,0,4,12,40.847335,-73.849046,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
589324,11434,GFDC,RUTHBEST DAY CARE,16,12,0,4,12,40.67601,-73.78193,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
427975,11203,GFDC,"Philbert, Charmaine",16,12,0,4,12,40.652094,-73.937979,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
793914,10468,GFDC,JOYFUL KIDS GROUP FAMILY DAYCARE CORP,16,12,0,4,12,40.863579,-73.904163,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
814479,10454,SACC,"BronxWorks, Inc.",90,0,0,90,0,40.806359,-73.921026,108.0,422.22222222222223,18.0,9.0,13.5,18.0,422.22222222222223,622.2222222222222,1222.2222222222222
695557,11373,GFDC,LITTLE HEARTS GROUP FAMILY DAY CARE INC.,16,12,0,4,12,40.7351,-73.8776,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
814806,11368,SACC,"Maspeth Town Hall, Inc. @ PS 330",251,0,0,251,0,40.757694,-73.859143,249.0,279.6812749003984,50.2,25.1,37.65,50.2,279.6812749003984,479.6812749003984,1079.6812749003984
369613,10304,GFDC,Gamma's House Inc.,16,12,0,4,12,40.619471,-74.081901,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
458801,10468,GFDC,"Reyes, Dilcia",14,12,0,2,12,40.862001,-73.907067,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
73915,10303,SACC,YMCA of Greater NY @Staten Island ASP PS 22,191,0,0,191,0,40.62516,-74.151186,229.2,304.71204188481676,38.2,19.1,28.65,38.2,304.71204188481676,504.71204188481676,1104.7120418848167
295398,11221,SACC,Sunshine Day Care After School Program,30,0,0,30,0,40.687055,-73.942283,36.0,866.6666666666666,6.0,3.0,4.5,6.0,866.6666666666666,1066.6666666666667,1666.6666666666667
71143,11208,GFDC,"Benjamin, Mary",16,12,0,4,12,40.66988,-73.866509,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
842964,10458,GFDC,"Villamar, Marilyn",16,12,0,4,12,40.870977,-73.88334,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
794644,10460,SACC,"Angel Kids Christian Care Center, Inc.",44,0,0,44,0,40.841548,-73.887022,52.8,654.5454545454545,8.8,4.4,6.6,8.8,654.5454545454545,854.5454545454545,1454.5454545454545
445794,11374,GFDC,"Aronova, Nina",12,12,0,0,12,40.731225,-73.857427,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
322350,11238,SACC,Kids Orbit @ PS 9,100,0,0,100,0,40.678313,-73.965735,120.0,400.0,20.0,10.0,15.0,20.0,400.0,600.0,1200.0
876257,11230,GFDC,Mora Chava's Playgroup,16,12,0,4,12,40.612493,-73.956233,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
614514,11249,GFDC,"Chabad of North Brooklyn, Inc.",16,12,0,4,12,40.717034,-73.959704,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
858960,11217,SACC,WORLD EXPLORERS GROUP INC,7,0,0,7,0,40.688799,-73.97794,8.4,3057.1428571428573,1.4000000000000001,0.7000000000000001,1.05,1.4000000000000001,3057.1428571428573,3257.1428571428573,3857.1428571428573
811932,11422,GFDC,Sherlet Day Care LLC,16,12,0,4,12,40.660896,-73.759519,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
867335,10032,SACC,"UMAP, LLC",54,0,0,54,0,40.836372,-73.939264,64.8,570.3703703703703,10.8,5.4,8.1,10.8,570.3703703703703,770.3703703703703,1370.3703703703704
433133,11208,SACC,Cypress Hills Local Dev. @ PS 65,210,0,0,210,0,40.687111,-73.878345,252.0,295.23809523809524,42.0,21.0,31.5,42.0,295.23809523809524,495.23809523809524,1095.2380952380952
756196,10456,GFDC,"Lekoba, Micheline",16,12,0,4,12,40.834905,-73.915712,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
744765,11211,SACC,EL Puente Leadership Center @ Indepence Tow,80,0,0,80,0,40.705365,-73.963403,96.0,450.0,16.0,8.0,12.0,16.0,450.0,650.0,1250.0
845087,10469,GFDC,"Rivera, Olivia",16,12,0,4,12,40.875256,-73.858043,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
848990,10033,GFDC,"Gardens' Day Care, Inc",16,12,0,4,12,40.849508,-73.939037,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
103447,11226,GFDC,"Holloway, Juanita",14,12,0,2,12,40.646263,-73.960083,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
380174,10019,FDC,"Gonzalez De Estrella, Olga",8,6,0,2,6,40.766769,-73.99247,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
841650,10467,GFDC,"Pena, Albania",16,12,0,4,12,40.879339,-73.859548,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
231469,10009,SACC,University Settlement Society of NY @Eastside Community HS,231,0,0,231,0,40.7277,-73.978,269.0,286.5800865800866,46.2,23.1,34.65,46.2,286.5800865800866,486.5800865800866,1086.5800865800866
444975,11215,GFDC,"Mini Minders Day Care, LLC",16,12,0,4,12,40.67378,-73.97893,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
867903,11222,GFDC,"Lachman, Ederled",16,12,0,4,12,40.731535,-73.953872,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
375442,10474,SACC,Graham-Windham,191,0,0,191,0,40.815448,-73.885561,229.2,304.71204188481676,38.2,19.1,28.65,38.2,304.71204188481676,504.71204188481676,1104.7120418848167
284239,10033,FDC,"Duran, Ana",8,6,0,2,6,40.852059,-73.930348,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
816373,11692,GFDC,"Heavenly Minds, LLC",16,12,0,4,12,40.595349,-73.792728,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
726076,11234,GFDC,"Platinum Family Group Daycare, LLC",16,12,0,4,12,40.615922,-73.918656,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
268369,10460,GFDC,Caterpillars 2 Butterflies LLC,16,12,0,4,12,40.838131,-73.864728,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
790452,10462,GFDC,"Valdez, Gabriela",16,12,0,4,12,40.855357,-73.865596,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
819851,10454,GFDC,Paradise of Joy LLC,16,12,0,4,12,40.805487,-73.91683,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
726225,10310,GFDC,"Rivera- Alvarado, Jessica",16,12,0,4,12,40.635657,-74.11583,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
473911,10033,GFDC,"Taveras, Viviana",12,12,0,0,12,40.848543,-73.931505,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
762328,11223,GFDC,"Roze, Ineta",16,12,0,4,12,40.594834,-73.961131,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
879060,10472,GFDC,YVE'S ANGELS DAY CARE INC,16,12,0,4,12,40.831652,-73.857805,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
556703,10463,GFDC,Elite Group Family Daycare Inc.,14,12,0,2,12,40.87603,-73.903146,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
71564,11375,GFDC,Mom's Family Day Care,16,12,0,4,12,40.711839,-73.853455,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
346796,11420,SACC,South Asian Youth Action @ PS 124,280,0,0,280,0,40.665223,-73.811415,220.0,271.42857142857144,56.0,28.0,42.0,56.0,271.42857142857144,471.42857142857144,1071.4285714285713
244586,10456,SACC,LEAP AFTER SCHOOL AT I.S. 22,360,0,0,360,0,40.833113,-73.914154,140.0,255.55555555555554,72.0,36.0,54.0,72.0,255.55555555555554,455.55555555555554,1055.5555555555557
250493,10040,GFDC,"Burgos, Estela",14,12,0,2,12,40.85446,-73.92894,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
643630,10456,GFDC,"Llano, Ana",16,12,0,4,12,40.830702,-73.918584,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
876224,10031,GFDC,"Cassandra's Day Care, Inc.",16,12,0,4,12,40.827322,-73.946954,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
643864,10032,FDC,"Acevedo, Patricia",8,6,0,2,6,40.83463,-73.941976,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
750149,10037,GFDC,"Budding Blossoms Early Childcare And Development, Inc.",16,12,0,4,12,40.813228,-73.937072,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
823378,10458,GFDC,"Poy, Vanessa",16,12,0,4,12,40.859244,-73.893433,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
682894,11233,SACC,New York Junior Tennis League @ PS. 12K,219,0,0,219,0,40.672846,-73.919755,262.8,291.324200913242,43.800000000000004,21.900000000000002,32.85,43.800000000000004,291.324200913242,491.324200913242,1091.324200913242
108853,10037,FDC,"Harrison, Deborah",8,6,0,2,6,40.812234,-73.938203,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
504439,10457,GFDC,"Guerrero, Ramon",14,12,0,2,12,40.844384,-73.909243,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
787307,11412,GFDC,Nurturing Family Daycare,16,12,0,4,12,40.693098,-73.763619,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
880870,11367,GFDC,FIONA ESTHER'S DAYCARE INC.,16,12,0,4,12,40.721729,-73.81712,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
74169,10002,SACC,Henry Street Settlement @PS 134,198,0,0,198,0,40.714515,-73.983172,237.6,301.010101010101,39.6,19.8,29.7,39.6,301.010101010101,501.010101010101,1101.010101010101
844249,10453,GFDC,TIA MARY FAMILY GROUP DAYCARE INC.,16,12,0,4,12,40.851101,-73.920151,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
734854,11104,GFDC,Hugging Wings  Inc.,16,12,0,4,12,40.737019,-73.923871,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
626319,10029,GFDC,"Rivera, Joanna",16,12,0,4,12,40.793419,-73.949424,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
392279,10458,GFDC,"Castillo, Eloisa",12,10,0,2,10,40.857424,-73.899559,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
275804,10306,SACC,"United Activities Unlimited, Inc. @ P.S. 38",30,0,0,30,0,40.57468,-74.099432,36.0,866.6666666666666,6.0,3.0,4.5,6.0,866.6666666666666,1066.6666666666667,1666.6666666666667
869011,11355,SACC,City of New York Parks & Recreation at Al Oerter,127,0,0,127,0,40.751533,-73.833887,152.4,357.4803149606299,25.400000000000002,12.700000000000001,19.05,25.400000000000002,357.4803149606299,557.4803149606299,1157.4803149606298
400651,10457,GFDC,"Rodriguez, Yolaine",16,12,0,4,12,40.840751,-73.911308,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
662314,10468,GFDC,"Baez I, Alondra",16,12,0,4,12,40.863749,-73.898043,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
465010,10456,GFDC,"Alvarez, Norma",12,12,0,0,12,40.824885,-73.903834,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
553422,10034,GFDC,PICK A BOO DAY CARE CORP,16,12,0,4,12,40.862101,-73.919612,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
817794,10034,GFDC,"ABC Loves Kids, Inc.",16,12,0,4,12,40.865545,-73.923469,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
881074,10458,GFDC,TIA MARIA GROUP FAMILY DAY CARE,9,9,0,0,9,40.85768,-73.89798,10.799999999999999,2422.222222222222,1.8,0.9,1.3499999999999999,1.8,2422.222222222222,2622.222222222222,3222.222222222222
825141,11229,GFDC,"LuLuLand Group Family Day Care, Inc.",16,12,0,4,12,40.597601,-73.950873,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
843256,10039,GFDC,Ms Erica's Little Harvard,16,12,0,4,12,40.823162,-73.939042,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
851227,10466,SACC,YMCA of Greater New York,168,0,0,168,0,40.884547,-73.840004,201.6,319.04761904761904,33.6,16.8,25.2,33.6,319.04761904761904,519.047619047619,1119.047619047619
430979,10453,GFDC,"Rosandry DayCare, Inc.",16,12,0,4,12,40.854606,-73.902973,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
613947,10457,GFDC,"Torres, Marina",10,10,0,0,10,40.849997,-73.905063,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
813232,11422,SACC,Our Kids Place @ PS 38,48,0,0,48,0,40.67132,-73.734003,57.599999999999994,616.6666666666666,9.600000000000001,4.800000000000001,7.199999999999999,9.600000000000001,616.6666666666666,816.6666666666666,1416.6666666666667
245780,10468,SACC,GOOD SHEPHERD AFTER SCHOOL PROGRAM AT P.S. 246,240,0,0,240,0,40.865842,-73.895083,260.0,283.3333333333333,48.0,24.0,36.0,48.0,283.3333333333333,483.3333333333333,1083.3333333333333
758202,11422,FDC,"Iyanda, Margaret",8,6,0,2,6,40.658088,-73.727365,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
821443,10472,GFDC,"Young, Roger",16,12,0,4,12,40.828502,-73.87451,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
712948,11210,GFDC,KERRKAYLA GROUP FAMILY DAYCARE LLC,16,12,0,4,12,40.626522,-73.938493,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
709792,10470,SACC,"Mosholu Montefiore Community Center, Inc.",280,0,0,280,0,40.899309,-73.867301,220.0,271.42857142857144,56.0,28.0,42.0,56.0,271.42857142857144,471.42857142857144,1071.4285714285713
748898,10467,SACC,Mosholu Montefiore  Community  Center Evander Campus Beacon,294,0,0,294,0,40.87554,-73.861422,206.0,268.02721088435374,58.800000000000004,29.400000000000002,44.1,58.800000000000004,268.02721088435374,468.02721088435374,1068.0272108843537
783808,10466,GFDC,"Stoddart, Shamarla",16,12,0,4,12,40.892327,-73.85686,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
330119,11369,GFDC,DIDI DAYCARE CORP.,12,12,0,0,12,40.760236,-73.872148,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
408046,11236,GFDC,CUTE KIDS DAY CARE LLC,16,12,0,4,12,40.632188,-73.895925,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
339173,11357,SACC,"New York Edge, Inc.",140,0,0,140,0,40.79235,-73.809864,168.0,342.85714285714283,28.0,14.0,21.0,28.0,342.85714285714283,542.8571428571429,1142.857142857143
801440,10462,GFDC,Esther Group Family Daycare Inc.,16,12,0,4,12,40.837052,-73.847415,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
832773,10458,GFDC,MISS NERCY DAYCARE INC.,16,12,0,4,12,40.857422,-73.896297,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
795816,10458,GFDC,DAKE'S DAY CARE CORP.,16,12,0,4,12,40.852848,-73.886242,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
475786,11208,SACC,SCO Family of Services/Family Dynamics OST/K678,80,0,0,80,0,40.669473,-73.879455,96.0,450.0,16.0,8.0,12.0,16.0,450.0,650.0,1250.0
673127,10461,GFDC,Ramiro Day Care Inc.,16,12,0,4,12,40.846414,-73.829914,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
731188,11422,GFDC,Tigers Group Family Daycare,16,12,0,4,12,40.666709,-73.741251,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
541137,10452,GFDC,"Rojas, Felicia",12,12,0,0,12,40.837242,-73.91546,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
243199,11238,SACC,YMCA Virtual Y @ PS 11,164,0,0,164,0,40.685502,-73.96616,196.79999999999998,321.9512195121951,32.800000000000004,16.400000000000002,24.599999999999998,32.800000000000004,321.9512195121951,521.9512195121952,1121.9512195121952
646482,10040,FDC,"Peralta Landeta, Clara",8,6,0,2,6,40.853408,-73.929102,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
852155,10472,GFDC,"Crispin Robles, Yhureidy",16,12,0,4,12,40.826836,-73.876693,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
344001,11355,SACC,Wei Bo Learning Organization @ P.S. 20,111,0,0,111,0,40.758676,-73.824384,133.2,380.1801801801802,22.200000000000003,11.100000000000001,16.65,22.200000000000003,380.1801801801802,580.1801801801802,1180.1801801801803
52238,10031,FDC,"Serraty, Marianela",7,5,0,2,5,40.823113,-73.953965,8.4,3057.1428571428573,1.4000000000000001,0.7000000000000001,1.05,1.4000000000000001,3057.1428571428573,3257.1428571428573,3857.1428571428573
215236,10452,FDC,"Baez, Ana",7,6,0,1,6,40.831081,-73.922975,8.4,3057.1428571428573,1.4000000000000001,0.7000000000000001,1.05,1.4000000000000001,3057.1428571428573,3257.1428571428573,3857.1428571428573
847689,11218,GFDC,"Kiddiworld, Inc.",16,12,0,4,12,40.632644,-73.975185,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
175249,10463,GFDC,"Peralta, Altagracia",14,12,0,2,12,40.877835,-73.901647,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
754756,10458,GFDC,"Monegro, Carmen",16,12,0,4,12,40.87148,-73.887392,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
51411,10458,FDC,"Nunez De Baez, Gertrudys",7,6,0,1,6,40.853729,-73.883473,8.4,3057.1428571428573,1.4000000000000001,0.7000000000000001,1.05,1.4000000000000001,3057.1428571428573,3257.1428571428573,3857.1428571428573
807533,10473,SACC,"New York Edge, Inc.",278,0,0,278,0,40.814686,-73.856283,222.0,271.9424460431655,55.6,27.8,41.699999999999996,55.6,271.9424460431655,471.9424460431655,1071.9424460431655
277736,10470,GFDC,Auntie Yvonne's Day Care,16,12,0,4,12,40.899294,-73.853333,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
862375,10033,GFDC,"Martinez, Leiby M",16,12,0,4,12,40.852221,-73.928677,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
