zipcode,total_gap,u5_gap,status,total_cost,expansion_cost,u5_equip_expansion,build_cost,u5_equip_new,slots_from_expansion,u5_from_expansion,slots_from_new,u5_from_new,new_small,new_medium,new_large,chosen_locations
10025,759,2725,OPTIMAL,1800816.5468,33316.55,12500.0,1495000.0,260000.0,125.0,125.0,5200.0,2600.0,0,0,13,"[{'location_id': 2100, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80007851135465, 'longitude': -73.97365776264039}, {'location_id': 2101, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79284369318228, 'longitude': -73.97462392090192}, {'location_id': 2106, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.803877321350264, 'longitude': -73.96757146887798}, {'location_id': 2107, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80042215067501, 'longitude': -73.96972203217254}, {'location_id': 2108, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79621264259381, 'longitude': -73.97579191972403}, {'location_id': 2112, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79815388306795, 'longitude': -73.96059328896219}, {'location_id': 2187, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79955923377217, 'longitude': -73.96936576574706}, {'location_id': 2191, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79520460893384, 'longitude': -73.97826672752646}, {'location_id': 2194, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7907952980631, 'longitude': -73.96628887547668}, {'location_id': 2195, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80716945876009, 'longitude': -73.96985860819669}, {'location_id': 2196, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80488638204128, 'longitude': -73.97706318248807}, {'location_id': 2198, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.795007784379806, 'longitude': -73.97571060955096}, {'location_id': 2199, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78780812891654, 'longitude': -73.97056515327824}]"
10026,50,1116,OPTIMAL,724932.5301,38332.53,11600.0,575000.0,100000.0,116.0,116.0,2000.0,1000.0,0,0,5,"[{'location_id': 2200, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80675476934289, 'longitude': -73.94328896532342}, {'location_id': 2211, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.799460461438045, 'longitude': -73.96284197420495}, {'location_id': 2276, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.808062656662266, 'longitude': -73.94447436031759}, {'location_id': 2279, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79988272488015, 'longitude': -73.95375323468308}, {'location_id': 2299, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79708359780761, 'longitude': -73.95707801085342}]"
10027,0,2074,OPTIMAL,1330375.0,87975.0,27400.0,1035000.0,180000.0,274.0,274.0,3600.0,1800.0,0,0,9,"[{'location_id': 2300, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80745050833401, 'longitude': -73.95759954545802}, {'location_id': 2305, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.82035712530333, 'longitude': -73.95003487675558}, {'location_id': 2308, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80404504668264, 'longitude': -73.94888018795942}, {'location_id': 2391, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.8118819074625, 'longitude': -73.94870751328575}, {'location_id': 2393, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.8192308519211, 'longitude': -73.9639036834638}, {'location_id': 2394, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.81921716029263, 'longitude': -73.96142078697359}, {'location_id': 2395, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.816705941565985, 'longitude': -73.95368337768461}, {'location_id': 2396, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80825844807596, 'longitude': -73.9458298056097}, {'location_id': 2398, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80565366308314, 'longitude': -73.95782018942603}]"
10028,1230,1086,OPTIMAL,764180.0,15580.0,3600.0,640000.0,105000.0,36.0,36.0,2100.0,1050.0,1,0,5,"[{'location_id': 2400, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.785048151458575, 'longitude': -73.94514750055414}, {'location_id': 2401, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78379689989435, 'longitude': -73.95378577360962}, {'location_id': 2457, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.770334376485714, 'longitude': -73.96056224596113}, {'location_id': 2471, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76646146312188, 'longitude': -73.96078963410716}, {'location_id': 2475, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78258453788237, 'longitude': -73.94703125438932}, {'location_id': 2499, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77597393228939, 'longitude': -73.95610898538098}]"
10029,1276,2286,OPTIMAL,1484600.0003,106000.0,28600.0,1150000.0,200000.0,286.0,286.0,4000.0,2000.0,0,0,10,"[{'location_id': 2502, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78320965958996, 'longitude': -73.95155044281844}, {'location_id': 2503, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.783211113738446, 'longitude': -73.95400819748491}, {'location_id': 2504, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7973200983589, 'longitude': -73.93768082184674}, {'location_id': 2505, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79012355664453, 'longitude': -73.93532318430955}, {'location_id': 2506, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79907195404473, 'longitude': -73.9374922991225}, {'location_id': 2594, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78687545360125, 'longitude': -73.95140818907593}, {'location_id': 2595, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79952987489866, 'longitude': -73.95333198307036}, {'location_id': 2596, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.801629422148714, 'longitude': -73.9374482137726}, {'location_id': 2597, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79916515494705, 'longitude': -73.94212573874908}, {'location_id': 2599, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.782876011303486, 'longitude': -73.94305769310104}]"
10030,764,1077,OPTIMAL,707864.7059,25164.71,7700.0,575000.0,100000.0,77.0,77.0,2000.0,1000.0,0,0,5,"[{'location_id': 2601, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80877536264392, 'longitude': -73.94486428992506}, {'location_id': 2670, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.813681263073654, 'longitude': -73.94880392369222}, {'location_id': 2672, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.812094561525974, 'longitude': -73.93336408174788}, {'location_id': 2676, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.82275457508898, 'longitude': -73.93932181588497}, {'location_id': 2699, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.81147792876989, 'longitude': -73.95008896593897}]"
10031,1606,1025,OPTIMAL,684183.5017,6683.5,2500.0,575000.0,100000.0,25.0,25.0,2000.0,1000.0,0,0,5,"[{'location_id': 2701, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.825530671747515, 'longitude': -73.95412823135426}, {'location_id': 2773, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.83120431970473, 'longitude': -73.94080102414617}, {'location_id': 2795, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.82782573114052, 'longitude': -73.95892390686986}, {'location_id': 2797, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.829810349544374, 'longitude': -73.95418965372805}, {'location_id': 2799, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.81498926420837, 'longitude': -73.95689173752139}]"
10032,0,724,OPTIMAL,448735.8852,31335.89,12400.0,345000.0,60000.0,124.0,124.0,1200.0,600.0,0,0,3,"[{'location_id': 2864, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.829059545645954, 'longitude': -73.94282909441729}, {'location_id': 2878, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.839024903294906, 'longitude': -73.93407389015988}, {'location_id': 2899, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.84805774330926, 'longitude': -73.93438541035674}]"
10033,596,1258,OPTIMAL,830819.5489,130019.55,25800.0,575000.0,100000.0,258.0,258.0,2000.0,1000.0,0,0,5,"[{'location_id': 2901, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.852445211866225, 'longitude': -73.94162393685994}, {'location_id': 2966, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.84081902188971, 'longitude': -73.935156296718}, {'location_id': 2969, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.856204832427416, 'longitude': -73.94468717682145}, {'location_id': 2998, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.8450462039492, 'longitude': -73.92915813950118}, {'location_id': 2999, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.85618229776766, 'longitude': -73.93458704217362}]"
10034,0,953,OPTIMAL,594257.1429,38957.14,15300.0,460000.0,80000.0,153.0,153.0,1600.0,800.0,0,0,4,"[{'location_id': 3052, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.85944817395723, 'longitude': -73.92764844958252}, {'location_id': 3076, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.86204583147877, 'longitude': -73.92864613400108}, {'location_id': 3091, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.86176919190781, 'longitude': -73.9139110035445}, {'location_id': 3099, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.87469930985662, 'longitude': -73.91228119160232}]"
10035,681,1486,OPTIMAL,978160.0,24560.0,8600.0,805000.0,140000.0,86.0,86.0,2800.0,1400.0,0,0,7,"[{'location_id': 3100, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79176180665819, 'longitude': -73.92770895822473}, {'location_id': 3101, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80716371958881, 'longitude': -73.94559990320396}, {'location_id': 3102, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.807103357568174, 'longitude': -73.93384734179313}, {'location_id': 3103, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80921475882715, 'longitude': -73.93794405436655}, {'location_id': 3107, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.796852967507654, 'longitude': -73.94618673564267}, {'location_id': 3109, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80650625306996, 'longitude': -73.94216828720869}, {'location_id': 3198, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.807091278600446, 'longitude': -73.94426902055645}]"
10036,0,423,OPTIMAL,278747.3896,6447.39,2300.0,230000.0,40000.0,23.0,23.0,800.0,400.0,0,0,2,"[{'location_id': 3243, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75796615220168, 'longitude': -73.99388065341475}, {'location_id': 3299, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75082086280756, 'longitude': -73.99494904008425}]"
10037,651,551,OPTIMAL,404888.4615,24788.46,5100.0,325000.0,50000.0,51.0,51.0,1000.0,500.0,0,1,2,"[{'location_id': 3300, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.815661099589, 'longitude': -73.94369355813618}, {'location_id': 3376, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.813607250211675, 'longitude': -73.9306498244905}, {'location_id': 3399, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.80941073985663, 'longitude': -73.93559194403947}]"
10038,0,484,OPTIMAL,313450.0,35050.0,8400.0,230000.0,40000.0,84.0,84.0,800.0,400.0,0,0,2,"[{'location_id': 3498, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71892601778521, 'longitude': -73.99526343629132}, {'location_id': 3499, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71088289193185, 'longitude': -73.9945556294234}]"
10039,797,1000,OPTIMAL,675000.0,0.0,0.0,575000.0,100000.0,0.0,0.0,2000.0,1000.0,0,0,5,"[{'location_id': 3502, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.81798559078954, 'longitude': -73.94097946749761}, {'location_id': 3573, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.82610359850137, 'longitude': -73.9470581809535}, {'location_id': 3576, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.81994210624469, 'longitude': -73.94706586654338}, {'location_id': 3587, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.828846594392395, 'longitude': -73.94217448701708}, {'location_id': 3599, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.819086140249475, 'longitude': -73.93234166718253}]"
10040,134,435,OPTIMAL,281983.0508,8483.05,3500.0,230000.0,40000.0,35.0,35.0,800.0,400.0,0,0,2,"[{'location_id': 3698, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.86435216213529, 'longitude': -73.92268819322364}, {'location_id': 3699, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.84926152192309, 'longitude': -73.92419168256104}]"
10044,79,614,OPTIMAL,410983.4395,4583.44,1400.0,345000.0,60000.0,14.0,14.0,1200.0,600.0,0,0,3,"[{'location_id': 3700, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76463177330956, 'longitude': -73.95735767735523}, {'location_id': 3796, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75713760732145, 'longitude': -73.9418580704044}, {'location_id': 3797, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76002816943679, 'longitude': -73.95023190994377}]"
10065,489,1447,OPTIMAL,961109.901,11409.9,4700.0,805000.0,140000.0,47.0,47.0,2800.0,1400.0,0,0,7,"[{'location_id': 3800, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76743869940837, 'longitude': -73.96974184472337}, {'location_id': 3801, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76087617893101, 'longitude': -73.96489879925133}, {'location_id': 3803, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76701043914211, 'longitude': -73.9616551122951}, {'location_id': 3804, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.763270705507935, 'longitude': -73.96978559719504}, {'location_id': 3896, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77266804303195, 'longitude': -73.96546873235948}, {'location_id': 3897, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76391155139317, 'longitude': -73.95412922914302}, {'location_id': 3899, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76984582283468, 'longitude': -73.96929603126944}]"
10069,395,448,OPTIMAL,340000.0,0.0,0.0,295000.0,45000.0,0.0,0.0,900.0,450.0,1,0,2,"[{'location_id': 3918, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.77866248556974, 'longitude': -73.9965145367913}, {'location_id': 3930, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76948227093613, 'longitude': -73.98074179133388}, {'location_id': 3981, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78143540496149, 'longitude': -73.99140606139996}]"
10075,580,829,OPTIMAL,556968.0851,14068.09,2900.0,460000.0,80000.0,29.0,29.0,1600.0,800.0,0,0,4,"[{'location_id': 4000, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.719265359625794, 'longitude': -74.01239594585367}, {'location_id': 4069, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72185538917255, 'longitude': -74.00837423944574}, {'location_id': 4098, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72193763870268, 'longitude': -74.00348248911389}, {'location_id': 4099, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.711788724556584, 'longitude': -73.9963557567177}]"
10128,1525,1861,OPTIMAL,1289482.7957,3382.8,1100.0,1100000.0,185000.0,11.0,11.0,3700.0,1850.0,1,0,9,"[{'location_id': 4100, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77579903594584, 'longitude': -73.95156731914722}, {'location_id': 4101, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77823633203368, 'longitude': -73.94151288462757}, {'location_id': 4102, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.79126879445756, 'longitude': -73.94480874568208}, {'location_id': 4164, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77251802474969, 'longitude': -73.9498917622156}, {'location_id': 4170, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78337551388681, 'longitude': -73.94279396372464}, {'location_id': 4173, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77260822940167, 'longitude': -73.94423922804053}, {'location_id': 4174, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7786094257096, 'longitude': -73.94337956322201}, {'location_id': 4175, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78550386493327, 'longitude': -73.95591801953314}, {'location_id': 4197, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78760198501155, 'longitude': -73.94272111997138}, {'location_id': 4198, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77587661865898, 'longitude': -73.94841863510273}]"
10162,51,90,OPTIMAL,105000.0,0.0,0.0,95000.0,10000.0,0.0,0.0,200.0,100.0,0,1,0,"[{'location_id': 4246, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.77470960468111, 'longitude': -73.94275807480189}]"
10280,0,212,OPTIMAL,139071.5128,2871.51,1200.0,115000.0,20000.0,12.0,12.0,400.0,200.0,0,0,1,"[{'location_id': 4399, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71530137463639, 'longitude': -74.00692442473753}]"
10282,148,279,OPTIMAL,221656.1338,13756.13,2900.0,180000.0,25000.0,29.0,29.0,500.0,250.0,1,0,1,"[{'location_id': 4498, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.71870120552041, 'longitude': -74.00762213800569}, {'location_id': 4499, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71413955264497, 'longitude': -74.0098205456485}]"
10301,72,1576,OPTIMAL,1030860.0,68260.0,17600.0,805000.0,140000.0,176.0,176.0,2800.0,1400.0,0,0,7,"[{'location_id': 4500, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63138104751477, 'longitude': -74.09106357861405}, {'location_id': 4503, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.630622509726194, 'longitude': -74.09735779403441}, {'location_id': 4504, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62670755261378, 'longitude': -74.08413810198397}, {'location_id': 4505, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63112468616614, 'longitude': -74.09268826846369}, {'location_id': 4506, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63132523326942, 'longitude': -74.10209726592399}, {'location_id': 4507, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62435692104597, 'longitude': -74.08974417960043}, {'location_id': 4511, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62618835489265, 'longitude': -74.08946582401441}]"
10302,853,702,OPTIMAL,496674.999,81475.0,10200.0,345000.0,60000.0,102.0,102.0,1200.0,600.0,0,0,3,"[{'location_id': 4600, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63576250832066, 'longitude': -74.13783362977273}, {'location_id': 4659, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.620948853202286, 'longitude': -74.13589239003548}, {'location_id': 4699, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63157300480376, 'longitude': -74.13617228032795}]"
10303,433,356,OPTIMAL,244867.5,94267.5,15600.0,115000.0,20000.0,156.0,156.0,400.0,200.0,0,0,1,"[{'location_id': 4799, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.638374702929454, 'longitude': -74.15935468722199}]"
10304,191,1093,OPTIMAL,709367.5325,25067.53,9300.0,575000.0,100000.0,93.0,93.0,2000.0,1000.0,0,0,5,"[{'location_id': 4892, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61140128632379, 'longitude': -74.0857059604121}, {'location_id': 4893, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.60226304801421, 'longitude': -74.08985830077665}, {'location_id': 4896, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.619627992337314, 'longitude': -74.08640386729562}, {'location_id': 4897, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.60243762782947, 'longitude': -74.09316557830465}, {'location_id': 4898, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61516826134554, 'longitude': -74.08381961181493}]"
10305,894,952,OPTIMAL,670070.5882,19870.59,5200.0,555000.0,90000.0,52.0,52.0,1800.0,900.0,0,1,4,"[{'location_id': 4900, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.587998853535, 'longitude': -74.08277993336525}, {'location_id': 4938, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.59544592196584, 'longitude': -74.08248735467882}, {'location_id': 4978, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.59577830891754, 'longitude': -74.07143224903898}, {'location_id': 4981, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.591070275235175, 'longitude': -74.06852730960287}, {'location_id': 4999, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.59723534987078, 'longitude': -74.07818514866152}]"
10306,1928,1630,OPTIMAL,1093303.0303,10303.03,3000.0,920000.0,160000.0,30.0,30.0,3200.0,1600.0,0,0,8,"[{'location_id': 5000, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.57460580885789, 'longitude': -74.11905712542952}, {'location_id': 5002, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.559157621151705, 'longitude': -74.11388879740893}, {'location_id': 5003, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.5683530494382, 'longitude': -74.11997840526757}, {'location_id': 5094, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.57052851156514, 'longitude': -74.12117212497016}, {'location_id': 5095, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.5640273737261, 'longitude': -74.11045429454838}, {'location_id': 5096, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.55910520384003, 'longitude': -74.12141857305693}, {'location_id': 5098, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.56752278670734, 'longitude': -74.11877608158508}, {'location_id': 5099, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.57144400643245, 'longitude': -74.11509527663152}]"
