location_id,zipcode,latitude,longitude,size,total_slots,under5_slots,build_cost,equip_cost,total_cost
13768,11364.0,40.73718843088648,-73.76542766294145,L,400,200,115000,20000,135000
13786,11364.0,40.739048653874214,-73.7552416028724,L,400,200,115000,20000,135000
13797,11364.0,40.73974873749346,-73.75307974015922,L,400,200,115000,20000,135000
13829,11365.0,40.73621435869533,-73.7865442400549,L,400,200,115000,20000,135000
13839,11365.0,40.747131723613634,-73.79780400124777,L,400,200,115000,20000,135000
13842,11365.0,40.74675062470707,-73.79173408065174,L,400,200,115000,20000,135000
13846,11365.0,40.73933947302319,-73.78513581368779,L,400,200,115000,20000,135000
13860,11365.0,40.73998138552774,-73.79757976946443,L,400,200,115000,20000,135000
13864,11365.0,40.73457364773629,-73.7852953907316,L,400,200,115000,20000,135000
13882,11365.0,40.73699128546286,-73.79931623176586,L,400,200,115000,20000,135000
13883,11365.0,40.746671893270225,-73.79599259801978,L,400,200,115000,20000,135000
13887,11365.0,40.745402804388824,-73.79939231189189,L,400,200,115000,20000,135000
13967,11366.0,40.72334227269724,-73.79663821369978,L,400,200,115000,20000,135000
13977,11366.0,40.72833384444171,-73.79793509113703,L,400,200,115000,20000,135000
14011,11367.0,40.72090063295106,-73.82765456928263,L,400,200,115000,20000,135000
14041,11367.0,40.73244345440902,-73.81033835996526,L,400,200,115000,20000,135000
14048,11367.0,40.729856645479664,-73.82936800530996,L,400,200,115000,20000,135000
14060,11367.0,40.72086669012216,-73.80994504804089,L,400,200,115000,20000,135000
14063,11367.0,40.73075897183384,-73.81792627835993,L,400,200,115000,20000,135000
14064,11367.0,40.73760146450884,-73.8175019343522,L,400,200,115000,20000,135000
14073,11367.0,40.729294998769994,-73.82720556422765,L,400,200,115000,20000,135000
14081,11367.0,40.72380555413383,-73.82128204583996,L,400,200,115000,20000,135000
14093,11367.0,40.720128174562696,-73.81798107762762,L,400,200,115000,20000,135000
14094,11367.0,40.718201309314594,-73.81425618854061,L,400,200,115000,20000,135000
14106,11368.0,40.74453890892003,-73.85317555436201,L,400,200,115000,20000,135000
14110,11368.0,40.74731542052366,-73.85276777664261,L,400,200,115000,20000,135000
14113,11368.0,40.7359830905867,-73.86629412469307,L,400,200,115000,20000,135000
14114,11368.0,40.74202232156652,-73.85487125560097,L,400,200,115000,20000,135000
14120,11368.0,40.740362873558446,-73.86763292000653,L,400,200,115000,20000,135000
14122,11368.0,40.755134365005645,-73.86031952752664,L,400,200,115000,20000,135000
14125,11368.0,40.739019510262466,-73.8683034516792,L,400,200,115000,20000,135000
14129,11368.0,40.74659804812859,-73.85650563012774,L,400,200,115000,20000,135000
14131,11368.0,40.750914072625555,-73.86544991380411,L,400,200,115000,20000,135000
14139,11368.0,40.74483027345327,-73.85735680859841,L,400,200,115000,20000,135000
14140,11368.0,40.751213789337,-73.86383775541842,L,400,200,115000,20000,135000
14141,11368.0,40.7527467656826,-73.86390139900803,L,400,200,115000,20000,135000
14143,11368.0,40.744012365214694,-73.85916724739057,L,400,200,115000,20000,135000
14147,11368.0,40.73820978400698,-73.85778329391024,L,400,200,115000,20000,135000
14152,11368.0,40.73542178096643,-73.85112936910355,L,400,200,115000,20000,135000
14153,11368.0,40.745993397558614,-73.85178240298693,L,400,200,115000,20000,135000
14164,11368.0,40.73602902915497,-73.85211954828559,L,400,200,115000,20000,135000
14165,11368.0,40.74850012971154,-73.85549206686767,L,400,200,115000,20000,135000
14172,11368.0,40.73865352145914,-73.8625851569781,L,400,200,115000,20000,135000
14174,11368.0,40.74061928504245,-73.86266687616451,L,400,200,115000,20000,135000
14180,11368.0,40.74910371816415,-73.85909961968215,L,400,200,115000,20000,135000
14182,11368.0,40.75501750316092,-73.8524275539544,L,400,200,115000,20000,135000
14183,11368.0,40.753405398424576,-73.86214729211247,L,400,200,115000,20000,135000
14197,11368.0,40.74227523129585,-73.86783217429303,L,400,200,115000,20000,135000
14203,11369.0,40.75477557124303,-73.87768700115063,L,400,200,115000,20000,135000
14240,11369.0,40.7575205673,-73.87708164443723,L,400,200,115000,20000,135000
14340,11370.0,40.77054267510561,-73.88824139546081,M,200,100,95000,10000,105000
14396,11370.0,40.755565206522846,-73.89320343798214,L,400,200,115000,20000,135000
14397,11370.0,40.75617553521373,-73.90084855413083,L,400,200,115000,20000,135000
14399,11370.0,40.769304566294515,-73.88834989350217,L,400,200,115000,20000,135000
14401,11372.0,40.76032638891754,-73.87407492449059,M,200,100,95000,10000,105000
14412,11372.0,40.754424509434294,-73.87680030977873,L,400,200,115000,20000,135000
14425,11372.0,40.758215382441605,-73.88881263058913,L,400,200,115000,20000,135000
14437,11372.0,40.753840776483905,-73.8899057539497,L,400,200,115000,20000,135000
14438,11372.0,40.748501503200785,-73.88578462742888,L,400,200,115000,20000,135000
14466,11372.0,40.748112598674325,-73.88691672802747,L,400,200,115000,20000,135000
14469,11372.0,40.742250107544045,-73.88441954823557,L,400,200,115000,20000,135000
14479,11372.0,40.75495396909907,-73.88007637837809,L,400,200,115000,20000,135000
14488,11372.0,40.7589762637091,-73.8730894455992,L,400,200,115000,20000,135000
14492,11372.0,40.74266411423364,-73.89202507050369,L,400,200,115000,20000,135000
14493,11372.0,40.750591741475745,-73.8762806164341,L,400,200,115000,20000,135000
14494,11372.0,40.75405630763873,-73.87926716507259,L,400,200,115000,20000,135000
14505,11373.0,40.72920063604776,-73.88318639866287,L,400,200,115000,20000,135000
14509,11373.0,40.7387654714547,-73.88591251951023,L,400,200,115000,20000,135000
14510,11373.0,40.73273266270717,-73.87613680631354,L,400,200,115000,20000,135000
14516,11373.0,40.7274575936317,-73.8698414106933,L,400,200,115000,20000,135000
14517,11373.0,40.7334738029195,-73.88115821245628,L,400,200,115000,20000,135000
14520,11373.0,40.72680581214694,-73.87476817001937,L,400,200,115000,20000,135000
14540,11373.0,40.73086008768481,-73.88484426918991,L,400,200,115000,20000,135000
14542,11373.0,40.74342457655892,-73.88136281931423,L,400,200,115000,20000,135000
14553,11373.0,40.73791001804754,-73.87629899857313,L,400,200,115000,20000,135000
14561,11373.0,40.73989311363077,-73.87032058798019,L,400,200,115000,20000,135000
14565,11373.0,40.74417169604482,-73.87579514631636,L,400,200,115000,20000,135000
14566,11373.0,40.72992649910431,-73.86954219190568,L,400,200,115000,20000,135000
14568,11373.0,40.7349275553126,-73.86917381832359,L,400,200,115000,20000,135000
14569,11373.0,40.73126870590804,-73.86958994116455,L,400,200,115000,20000,135000
14579,11373.0,40.744904583756544,-73.88643384730341,L,400,200,115000,20000,135000
14581,11373.0,40.727203977432495,-73.87781225025374,L,400,200,115000,20000,135000
14586,11373.0,40.74347712942957,-73.8844006610402,L,400,200,115000,20000,135000
14614,11374.0,40.72640598782918,-73.85470627508796,L,400,200,115000,20000,135000
14621,11374.0,40.73204602782418,-73.86824178720171,L,400,200,115000,20000,135000
14637,11374.0,40.72120245653522,-73.86804772406394,L,400,200,115000,20000,135000
14652,11374.0,40.72856314776339,-73.8585554533409,L,400,200,115000,20000,135000
14655,11374.0,40.72432281002917,-73.85889793855516,L,400,200,115000,20000,135000
14683,11374.0,40.7303424072559,-73.85905902985716,L,400,200,115000,20000,135000
14694,11374.0,40.72389702469949,-73.86345991110333,L,400,200,115000,20000,135000
14695,11374.0,40.72051879421485,-73.85554986142874,L,400,200,115000,20000,135000
14701,11375.0,40.726931192445875,-73.8560558767904,L,400,200,115000,20000,135000
14703,11375.0,40.72572940338821,-73.8564067819171,L,400,200,115000,20000,135000
14707,11375.0,40.71323119886136,-73.85355038672218,L,400,200,115000,20000,135000
14714,11375.0,40.727170189008554,-73.85052896745188,L,400,200,115000,20000,135000
14727,11375.0,40.732273833405465,-73.84983744395501,L,400,200,115000,20000,135000
14731,11375.0,40.72069180615252,-73.85655150584213,L,400,200,115000,20000,135000
14734,11375.0,40.7151938168029,-73.84019670599791,L,400,200,115000,20000,135000
14740,11375.0,40.725947689971626,-73.84680725106163,L,400,200,115000,20000,135000
14745,11375.0,40.71325180545848,-73.84736303104162,L,400,200,115000,20000,135000
14746,11375.0,40.7133528370488,-73.8570126574297,S,100,50,65000,5000,70000
14764,11375.0,40.71918844119372,-73.84407252618736,L,400,200,115000,20000,135000
14781,11375.0,40.72844084055638,-73.84866568468018,L,400,200,115000,20000,135000
14793,11375.0,40.72674348491907,-73.83889965446497,L,400,200,115000,20000,135000
14798,11375.0,40.72392052361976,-73.85387427784683,L,400,200,115000,20000,135000
14806,11377.0,40.741980252069226,-73.90663480002551,L,400,200,115000,20000,135000
14816,11377.0,40.744186358786585,-73.91300956490711,L,400,200,115000,20000,135000
14818,11377.0,40.74452087419501,-73.9075465270269,L,400,200,115000,20000,135000
14820,11377.0,40.74037797940265,-73.90811784456764,L,400,200,115000,20000,135000
14823,11377.0,40.75029476239306,-73.91467128220046,L,400,200,115000,20000,135000
14836,11377.0,40.74074215933952,-73.91328781613176,L,400,200,115000,20000,135000
14839,11377.0,40.74726588485539,-73.89924267995055,L,400,200,115000,20000,135000
14847,11377.0,40.74714092724987,-73.8981011612435,L,400,200,115000,20000,135000
14857,11377.0,40.73637954866484,-73.9125430434219,L,400,200,115000,20000,135000
14858,11377.0,40.74780957967499,-73.91156910057346,L,400,200,115000,20000,135000
14859,11377.0,40.75021872483678,-73.8994924743439,L,400,200,115000,20000,135000
14871,11377.0,40.739422043877745,-73.90665869214604,L,400,200,115000,20000,135000
14879,11377.0,40.74927789787284,-73.91539773733531,L,400,200,115000,20000,135000
14882,11377.0,40.74990253546396,-73.90733106132768,L,400,200,115000,20000,135000
14886,11377.0,40.7426925967276,-73.89997915840563,L,400,200,115000,20000,135000
14889,11377.0,40.73963465388387,-73.90131091458831,M,200,100,95000,10000,105000
14897,11377.0,40.742227423794006,-73.89745593679089,L,400,200,115000,20000,135000
14917,11378.0,40.72304235921973,-73.89411637607267,L,400,200,115000,20000,135000
14940,11378.0,40.718282584171966,-73.89168355849179,L,400,200,115000,20000,135000
14942,11378.0,40.72618571722531,-73.9012271170453,L,400,200,115000,20000,135000
14956,11378.0,40.720730238767445,-73.88994126252122,L,400,200,115000,20000,135000
14969,11378.0,40.7149756161953,-73.89138767178092,L,400,200,115000,20000,135000
14975,11378.0,40.71871650400922,-73.90779073862028,L,400,200,115000,20000,135000
14978,11378.0,40.71622945268232,-73.89429436204469,L,400,200,115000,20000,135000
14980,11378.0,40.73036558401095,-73.90258784971985,L,400,200,115000,20000,135000
15002,11379.0,40.70756748531655,-73.8841393978961,L,400,200,115000,20000,135000
15020,11379.0,40.713782915212946,-73.88792211312361,L,400,200,115000,20000,135000
15021,11379.0,40.7251227758657,-73.87539108709394,L,400,200,115000,20000,135000
15073,11379.0,40.717865385389025,-73.86941932064909,L,400,200,115000,20000,135000
15093,11379.0,40.72365278164695,-73.88114119412784,L,400,200,115000,20000,135000
15102,11385.0,40.69921989954087,-73.90005758243201,L,400,200,115000,20000,135000
15104,11385.0,40.70160797116455,-73.9002737361354,L,400,200,115000,20000,135000
15119,11385.0,40.70546998560973,-73.89507856460027,L,400,200,115000,20000,135000
15126,11385.0,40.71211379011068,-73.8966525381601,L,400,200,115000,20000,135000
15127,11385.0,40.69409151298106,-73.88629833537006,L,400,200,115000,20000,135000
15140,11385.0,40.71061448445544,-73.89940530854986,L,400,200,115000,20000,135000
15142,11385.0,40.71313450278872,-73.8918093106862,L,400,200,115000,20000,135000
15149,11385.0,40.70387059612452,-73.89025262455483,L,400,200,115000,20000,135000
15158,11385.0,40.70923042300896,-73.88883763883226,L,400,200,115000,20000,135000
15159,11385.0,40.7029671576492,-73.88955301872294,L,400,200,115000,20000,135000
15160,11385.0,40.69382639830786,-73.89684065480073,L,400,200,115000,20000,135000
15161,11385.0,40.69804664779171,-73.90075148140264,L,400,200,115000,20000,135000
15162,11385.0,40.70651184717076,-73.89469785344369,L,400,200,115000,20000,135000
15178,11385.0,40.69848834140316,-73.89713034736491,L,400,200,115000,20000,135000
15180,11385.0,40.69749615554451,-73.89236285543824,L,400,200,115000,20000,135000
15183,11385.0,40.70754590713032,-73.89541757329965,L,400,200,115000,20000,135000
15185,11385.0,40.697236922336394,-73.9051162378688,L,400,200,115000,20000,135000
15247,11411.0,40.688645110185,-73.73209776342215,L,400,200,115000,20000,135000
15248,11411.0,40.69316787352629,-73.73291765214029,L,400,200,115000,20000,135000
15310,11412.0,40.69903461336395,-73.76275716513143,L,400,200,115000,20000,135000
15324,11412.0,40.690856881584686,-73.77067112822262,L,400,200,115000,20000,135000
15328,11412.0,40.70357670131393,-73.75364023428219,L,400,200,115000,20000,135000
15336,11412.0,40.700285015454135,-73.76595491387592,L,400,200,115000,20000,135000
15342,11412.0,40.70080193192955,-73.76696023931473,L,400,200,115000,20000,135000
15404,11413.0,40.66791919485612,-73.75926705131307,L,400,200,115000,20000,135000
15409,11413.0,40.65989465536318,-73.75707588957306,L,400,200,115000,20000,135000
15473,11413.0,40.66309503788189,-73.76302948086725,L,400,200,115000,20000,135000
15474,11413.0,40.65694434366311,-73.74956581128583,S,100,50,65000,5000,70000
15497,11413.0,40.65931711166333,-73.76011441655179,L,400,200,115000,20000,135000
15541,11414.0,40.65899884641111,-73.85377042335789,L,400,200,115000,20000,135000
15546,11414.0,40.65266378790498,-73.85009932438892,L,400,200,115000,20000,135000
15548,11414.0,40.649880343683115,-73.83927951520428,L,400,200,115000,20000,135000
15555,11414.0,40.66521832656342,-73.85218793585604,L,400,200,115000,20000,135000
15564,11414.0,40.65420010489268,-73.85088449797385,L,400,200,115000,20000,135000
15584,11414.0,40.65137474224615,-73.83674835576777,L,400,200,115000,20000,135000
15594,11414.0,40.66376152438327,-73.85020769182162,L,400,200,115000,20000,135000
15601,11415.0,40.70850399118997,-73.82862643700304,L,400,200,115000,20000,135000
15614,11415.0,40.70290652661546,-73.82355576363962,L,400,200,115000,20000,135000
15661,11415.0,40.711259927274554,-73.8376193008836,L,400,200,115000,20000,135000
15670,11415.0,40.70796455906285,-73.82702210599516,L,400,200,115000,20000,135000
15701,11416.0,40.68884783424259,-73.8500011582122,L,400,200,115000,20000,135000
15712,11416.0,40.67717024836429,-73.85320537445514,L,400,200,115000,20000,135000
15718,11416.0,40.682271084057135,-73.85405500730734,L,400,200,115000,20000,135000
15788,11416.0,40.6781272196776,-73.85269068114657,L,400,200,115000,20000,135000
15796,11416.0,40.68898422013394,-73.85311436539325,L,400,200,115000,20000,135000
15803,11417.0,40.672799360486295,-73.84458947088555,L,400,200,115000,20000,135000
15830,11417.0,40.685992542458294,-73.85103278259206,L,400,200,115000,20000,135000
15880,11417.0,40.670641016767426,-73.8367674134986,L,400,200,115000,20000,135000
15885,11417.0,40.68610651245643,-73.84781902968753,L,400,200,115000,20000,135000
15886,11417.0,40.68380615267013,-73.84879747938,M,200,100,95000,10000,105000
15892,11417.0,40.68533922324897,-73.849990064212,L,400,200,115000,20000,135000
15908,11418.0,40.69564794184365,-73.83649410014168,L,400,200,115000,20000,135000
15928,11418.0,40.69160782326572,-73.84025843561423,L,400,200,115000,20000,135000
15951,11418.0,40.7003051152449,-73.84037615971404,L,400,200,115000,20000,135000
15975,11418.0,40.70673577386364,-73.83795330718495,L,400,200,115000,20000,135000
15978,11418.0,40.6910621295402,-73.8282093723846,L,400,200,115000,20000,135000
15981,11418.0,40.70261644545822,-73.834792060524,L,400,200,115000,20000,135000
15986,11418.0,40.70429519393632,-73.84149809924644,M,200,100,95000,10000,105000
16000,11419.0,40.69119003587212,-73.81422529287086,L,400,200,115000,20000,135000
16012,11419.0,40.69122277786871,-73.82553881316022,L,400,200,115000,20000,135000
16053,11419.0,40.6882321010336,-73.81869043184321,L,400,200,115000,20000,135000
16084,11419.0,40.690979183328174,-73.82242706170857,L,400,200,115000,20000,135000
16099,11419.0,40.69205548771834,-73.82515720210255,L,400,200,115000,20000,135000
16101,11420.0,40.6699004318327,-73.82521632346975,L,400,200,115000,20000,135000
16129,11420.0,40.66806922621327,-73.81144529194209,L,400,200,115000,20000,135000
16146,11420.0,40.67603348322807,-73.82421894478313,L,400,200,115000,20000,135000
16149,11420.0,40.67369408203441,-73.82150542362659,L,400,200,115000,20000,135000
16160,11420.0,40.6733686516827,-73.81196733784249,S,100,50,65000,5000,70000
16173,11420.0,40.67169059167874,-73.82397780609908,L,400,200,115000,20000,135000
16188,11420.0,40.67691587681566,-73.82783599752769,L,400,200,115000,20000,135000
16204,11421.0,40.68781904535607,-73.86076347078928,L,400,200,115000,20000,135000
16205,11421.0,40.697203954932014,-73.85817881924731,L,400,200,115000,20000,135000
16212,11421.0,40.69288385846408,-73.86731830803092,L,400,200,115000,20000,135000
16222,11421.0,40.68326903425977,-73.86546758852292,L,400,200,115000,20000,135000
16264,11421.0,40.69586209901686,-73.85821523861695,L,400,200,115000,20000,135000
16281,11421.0,40.696133085903654,-73.86601403767885,L,400,200,115000,20000,135000
16310,11422.0,40.67033647194986,-73.73776107854992,L,400,200,115000,20000,135000
16351,11422.0,40.66917466832912,-73.72803494099318,L,400,200,115000,20000,135000
16436,11423.0,40.70779619150113,-73.75971621537114,M,200,100,95000,10000,105000
16437,11423.0,40.7140771566599,-73.7730236995097,L,400,200,115000,20000,135000
16448,11423.0,40.71785085538354,-73.76565322645017,L,400,200,115000,20000,135000
16465,11423.0,40.71727798112461,-73.7680271209915,L,400,200,115000,20000,135000
16510,11426.0,40.72585591334339,-73.71866595344775,L,400,200,115000,20000,135000
16568,11426.0,40.734698964989406,-73.72151741579226,L,400,200,115000,20000,135000
16581,11426.0,40.73878845976152,-73.72484706254912,L,400,200,115000,20000,135000
16590,11426.0,40.74333892010934,-73.72331179878955,L,400,200,115000,20000,135000
16617,11427.0,40.72350753994183,-73.75034664923693,L,400,200,115000,20000,135000
16625,11427.0,40.7359820231629,-73.75765811096035,L,400,200,115000,20000,135000
16627,11427.0,40.73127170496164,-73.75665161943321,L,400,200,115000,20000,135000
16656,11427.0,40.718623029699565,-73.74996439383466,L,400,200,115000,20000,135000
16670,11427.0,40.72300986965304,-73.75438595028723,L,400,200,115000,20000,135000
16689,11427.0,40.72002085917018,-73.75867408345665,L,400,200,115000,20000,135000
16707,11428.0,40.723539375633166,-73.73340862843325,L,400,200,115000,20000,135000
16712,11428.0,40.730172122007644,-73.73543059625277,L,400,200,115000,20000,135000
16758,11428.0,40.71341368204333,-73.75191560392346,L,400,200,115000,20000,135000
16815,11429.0,40.71790086449646,-73.7326153930015,L,400,200,115000,20000,135000
16839,11429.0,40.700017801118136,-73.73933608360346,L,400,200,115000,20000,135000
16871,11429.0,40.715260161081865,-73.73998444863541,L,400,200,115000,20000,135000
16946,11430.0,40.65145190823531,-73.78894246707515,S,100,50,65000,5000,70000
17003,11432.0,40.7135554301282,-73.80108096578273,L,400,200,115000,20000,135000
17004,11432.0,40.72077933830781,-73.79793242907283,L,400,200,115000,20000,135000
17015,11432.0,40.709941852892335,-73.79611483168851,L,400,200,115000,20000,135000
17022,11432.0,40.716631499082936,-73.79808731983547,L,400,200,115000,20000,135000
17028,11432.0,40.72112704957878,-73.78721258561785,L,400,200,115000,20000,135000
17038,11432.0,40.717377008295216,-73.80133686176279,L,400,200,115000,20000,135000
17049,11432.0,40.7199481015688,-73.78587358706669,L,400,200,115000,20000,135000
17051,11432.0,40.718936965140514,-73.78842322824991,L,400,200,115000,20000,135000
17053,11432.0,40.72068203610635,-73.79088994332847,L,400,200,115000,20000,135000
17074,11432.0,40.716545688070376,-73.79016481907529,L,400,200,115000,20000,135000
17075,11432.0,40.71739352158924,-73.78763655179978,L,400,200,115000,20000,135000
17077,11432.0,40.70455879171824,-73.78813486008512,L,400,200,115000,20000,135000
17085,11432.0,40.71762388393358,-73.79783897227293,L,400,200,115000,20000,135000
17099,11432.0,40.70831110089117,-73.79255939082766,S,100,50,65000,5000,70000
17100,11433.0,40.69888382397609,-73.77830960878408,L,400,200,115000,20000,135000
17107,11433.0,40.68937562945957,-73.78925284582327,L,400,200,115000,20000,135000
17115,11433.0,40.68719632765705,-73.79712412443229,L,400,200,115000,20000,135000
17129,11433.0,40.68940674994509,-73.79328495708452,L,400,200,115000,20000,135000
17130,11433.0,40.69254004866187,-73.79090492202826,L,400,200,115000,20000,135000
17150,11433.0,40.69466895583621,-73.79673994191015,S,100,50,65000,5000,70000
17156,11433.0,40.69296405458213,-73.79371085439655,L,400,200,115000,20000,135000
17168,11433.0,40.697334392392285,-73.78049311038887,L,400,200,115000,20000,135000
17198,11433.0,40.6951553890684,-73.78789760376024,L,400,200,115000,20000,135000
17208,11434.0,40.68712859572784,-73.77296501659232,L,400,200,115000,20000,135000
17214,11434.0,40.66846611766424,-73.78006348632321,L,400,200,115000,20000,135000
17220,11434.0,40.673846332942254,-73.76854175275575,L,400,200,115000,20000,135000
17243,11434.0,40.67854713818254,-73.78434036721734,L,400,200,115000,20000,135000
17245,11434.0,40.68286656963175,-73.77799807697936,L,400,200,115000,20000,135000
17268,11434.0,40.68443813792456,-73.78038110690035,L,400,200,115000,20000,135000
17272,11434.0,40.68066764631491,-73.77077013214569,L,400,200,115000,20000,135000
17289,11434.0,40.677390333779904,-73.7847954120178,L,400,200,115000,20000,135000
17292,11434.0,40.684035358150595,-73.77019326081495,L,400,200,115000,20000,135000
17294,11434.0,40.67805839653453,-73.78572725963544,L,400,200,115000,20000,135000
17310,11435.0,40.69522837882719,-73.80476671679828,L,400,200,115000,20000,135000
17312,11435.0,40.7095073816325,-73.80433397119663,L,400,200,115000,20000,135000
17318,11435.0,40.711984644917315,-73.80591215876922,L,400,200,115000,20000,135000
17330,11435.0,40.71043419582961,-73.8185842603784,L,400,200,115000,20000,135000
17344,11435.0,40.6947656773293,-73.81040894442138,L,400,200,115000,20000,135000
17345,11435.0,40.70730207070668,-73.82046303642132,L,400,200,115000,20000,135000
17348,11435.0,40.70054309305755,-73.80995726507126,L,400,200,115000,20000,135000
17349,11435.0,40.70631891728114,-73.80387001021971,L,400,200,115000,20000,135000
17359,11435.0,40.69449506063267,-73.80414566228117,L,400,200,115000,20000,135000
17362,11435.0,40.69644833682862,-73.80751318245119,L,400,200,115000,20000,135000
17363,11435.0,40.70655759039088,-73.80893079015406,L,400,200,115000,20000,135000
17368,11435.0,40.699591450931976,-73.80840703530023,L,400,200,115000,20000,135000
17377,11435.0,40.699534022106135,-73.8014243940526,L,400,200,115000,20000,135000
17384,11435.0,40.703407388229095,-73.8068618048888,L,400,200,115000,20000,135000
17399,11435.0,40.70488337289531,-73.81085294572588,L,400,200,115000,20000,135000
17415,11436.0,40.67376791198979,-73.78919343250574,L,400,200,115000,20000,135000
17435,11436.0,40.68540210294179,-73.7985550355852,L,400,200,115000,20000,135000
17482,11436.0,40.673441583246586,-73.79346089685662,L,400,200,115000,20000,135000
17502,11691.0,40.59651405513813,-73.76250764994967,L,400,200,115000,20000,135000
17508,11691.0,40.59195130043676,-73.7486191115397,L,400,200,115000,20000,135000
17511,11691.0,40.609266026961954,-73.76184550787782,L,400,200,115000,20000,135000
17515,11691.0,40.59565507897862,-73.74840141478109,L,400,200,115000,20000,135000
17517,11691.0,40.60238309394285,-73.7599745107144,L,400,200,115000,20000,135000
17524,11691.0,40.593926538467386,-73.75197438493326,L,400,200,115000,20000,135000
17525,11691.0,40.6097064174502,-73.75447826330306,L,400,200,115000,20000,135000
17532,11691.0,40.59293261637598,-73.75330555800589,L,400,200,115000,20000,135000
17543,11691.0,40.60550177105359,-73.75279621452854,L,400,200,115000,20000,135000
17554,11691.0,40.5940472526573,-73.75630623528738,M,200,100,95000,10000,105000
17560,11691.0,40.60808184516406,-73.75562777628623,L,400,200,115000,20000,135000
17562,11691.0,40.59291557814615,-73.75922016363626,L,400,200,115000,20000,135000
17575,11691.0,40.60081371917033,-73.7538864603505,L,400,200,115000,20000,135000
17580,11691.0,40.59192201383048,-73.7662794112112,L,400,200,115000,20000,135000
17585,11691.0,40.59860396612522,-73.76655298695134,L,400,200,115000,20000,135000
17587,11691.0,40.59275512899016,-73.76388640053516,L,400,200,115000,20000,135000
17596,11691.0,40.60774772323443,-73.76099472890193,L,400,200,115000,20000,135000
17615,11692.0,40.593790189817874,-73.79244955883073,L,400,200,115000,20000,135000
17648,11692.0,40.59888943361482,-73.78667287384503,L,400,200,115000,20000,135000
17673,11692.0,40.58932252917336,-73.80002038584124,S,100,50,65000,5000,70000
17685,11692.0,40.58741018140673,-73.79904570538616,L,400,200,115000,20000,135000
17698,11692.0,40.59158659742321,-73.78791622778616,L,400,200,115000,20000,135000
17765,11693.0,40.601106947239195,-73.82202686664705,L,400,200,115000,20000,135000
17767,11693.0,40.61722717653324,-73.8221667405698,L,400,200,115000,20000,135000
17775,11693.0,40.61148809201429,-73.81379661924652,S,100,50,65000,5000,70000
17819,11694.0,40.57797717466924,-73.85222697357001,L,400,200,115000,20000,135000
17832,11694.0,40.58074683739254,-73.83601266548742,L,400,200,115000,20000,135000
17842,11694.0,40.572309366838425,-73.84420430082379,L,400,200,115000,20000,135000
17876,11694.0,40.57182277616352,-73.83994864309888,M,200,100,95000,10000,105000
17893,11694.0,40.5778263255843,-73.83765193728637,L,400,200,115000,20000,135000
17941,11697.0,40.55761108650716,-73.90070952367965,L,400,200,115000,20000,135000
